1780411835,e,E,0,291.18,1941.18
1780411857,b,B,1,2275.74,68058.00
1780411871,b,E,1,198.03,1941.21
1780411887,b,E,1,114.74,1941.21
1780411895,b,E,1,308.43,1941.21
1780411928,b,E,1,1405.82,1941.21
1780411967,e,E,1,14548.67,1941.21
1780411971,b,E,1,188.58,1941.21
1780411977,b,E,0,636.58,1940.78
1780412041,b,E,1,135.47,1940.78
1780412131,b,E,0,9695.60,1939.12
1780412135,b,B,1,879.63,68129.00
1780412159,e,E,1,56.27,1939.12
1780412179,b,E,1,10.00,1939.12
1780412191,b,B,1,361.77,68129.00
1780412211,b,E,1,145.28,1939.12
1780412226,a,E,1,996.71,1938.75
1780412234,b,E,0,1452.30,1938.75
1780412249,b,B,0,77.90,68038.00
1780412250,b,E,1,914.73,1938.75
1780412255,e,B,1,1998.85,68038.00
1780412279,b,B,0,73.82,68038.00
1780412291,e,B,1,29952.44,68038.00
1780412293,b,B,0,58.51,68038.00
1780412303,b,E,1,10.00,1938.75
1780412335,b,B,0,67.43,68038.00
1780412336,b,E,1,537.35,1938.75
1780412347,b,E,1,123.85,1937.88
1780412363,b,B,0,85.43,67963.00
1780412379,b,E,1,166.35,1937.88
1780412417,b,B,0,75.13,67992.00
1780412423,b,E,0,1409.80,1937.50
1780412428,b,E,1,944.56,1937.50
1780412455,b,E,0,193.75,1937.50
1780412461,b,B,0,63.57,67992.00
1780412462,b,E,1,255.89,1937.50
1780412481,b,E,1,795.97,1937.90
1780412483,b,E,1,0.48,1937.90
1780412485,b,E,1,21.01,1937.90
1780412487,b,E,1,325.43,1937.90
1780412501,b,E,1,6.68,1937.90
1780412501,b,E,1,19.92,1937.90
1780412501,b,E,1,2.96,1937.90
1780412517,b,E,1,209.39,1937.90
1780412523,b,E,1,801.92,1937.90
1780412531,b,E,1,13349.39,1937.90
1780412545,b,E,1,1609.06,1937.90
1780412582,b,E,0,2259.25,1937.90
1780412588,b,E,1,918.67,1933.11
1780412639,e,E,1,2499.08,1933.11
1780412641,b,B,0,141.32,67875.00
1780412646,b,E,1,1266.05,1933.11
1780412698,b,E,1,67.13,1933.11
1780412764,b,E,0,2055.52,1931.17
1780412770,b,E,1,1027.77,1931.17
1780412817,b,E,1,1027.70,1931.17
1780412881,b,E,0,2858.69,1932.49
1780412893,b,E,0,11.08,1932.49
1780412899,b,E,0,9.97,1932.49
1780412905,b,E,0,8.97,1932.49
1780412911,b,E,0,8.08,1932.49
1780412917,b,E,0,7.27,1932.49
1780412918,b,E,1,421.99,1932.49
1780412921,b,E,0,6.54,1932.49
1780412929,b,E,0,5.89,1932.49
1780412947,b,E,0,5.30,1932.49
1780412953,b,E,0,4.77,1932.49
1780412959,b,E,0,4.29,1932.49
1780412965,b,E,0,3.87,1936.19
1780412973,b,E,1,1195.60,1936.19
1780413047,e,E,1,8.50,1936.17
1780413064,b,E,1,381.43,1936.17
1780413098,b,E,1,863.13,1934.90
1780413157,b,B,0,280.15,67915.00
1780413164,b,E,0,2617.62,1934.90
1780413179,b,E,1,1421.85,1934.90
1780413217,b,E,1,596.93,1932.92
1780413251,e,E,0,0.97,1932.92
1780413260,b,E,1,597.25,1932.92
1780413305,b,B,0,215.35,67892.00
1780413313,b,B,1,4351.75,67892.00
1780413351,b,B,0,267.39,67831.00
1780413359,e,E,0,1005.66,1930.89
1780413373,b,B,0,13300.26,67831.00
1780413443,e,B,1,523.34,67831.00
1780413443,e,B,1,8025.18,67691.00
1780413459,b,B,0,280.21,67831.00
1780413493,b,B,0,2456.85,67739.00
1780413517,b,B,1,1247.77,67739.00
1780413551,b,B,0,185.33,67739.00
1780413595,b,E,0,2391.53,1926.50
1780413599,e,E,1,231.67,1926.50
1780413605,b,B,0,234.64,67621.00
1780413610,b,E,1,1076.21,1926.50
1780413639,b,E,1,5984.21,1926.62
1780413660,a,E,1,6092.13,1926.62
1780413669,a,E,1,3044.08,1926.62
1780413671,e,B,0,21934.47,67522.00
1780413713,b,E,0,3342.83,1926.62
1780413715,a,E,1,8.77,1922.68
1780413743,e,B,0,135193.54,67627.00
1780413779,e,E,1,749.66,1922.68
1780413823,b,E,1,1312.15,1922.68
1780413858,a,B,1,19.68,67443.00
1780413886,b,E,0,2524.08,1921.58
1780413895,b,E,1,1034.81,1921.58
1780413895,b,B,1,2617.74,67417.00
1780413919,b,B,0,49353.99,67417.00
1780413919,b,B,0,17147.54,67417.00
1780413925,b,E,0,2418.83,1921.58
1780413969,o,E,0,86.84,2379.30
1780413982,b,E,1,1489.50,1918.47
1780414007,e,E,0,2000.05,1918.47
1780414007,e,E,1,5764.93,1918.47
1780414025,b,E,0,6029.16,1918.47
1780414069,b,B,0,10189.94,67533.00
1780414069,b,B,0,5153.89,67533.00
1780414135,b,B,1,1955.64,67506.00
1780414219,b,B,0,6098.82,67492.00
1780414219,b,B,0,3157.87,67492.00
1780414261,b,B,0,648.81,67416.00
1780414307,e,E,0,14483.58,1910.98
1780414331,e,E,0,128963.05,1902.98
1780414331,e,E,0,154598.95,1902.98
1780414331,e,E,0,19821.93,2357.00
1780414367,b,E,1,173.97,1902.98
1780414367,e,E,1,6994.25,1902.98
1780414391,e,E,0,22025.18,1902.98
1780414475,e,B,1,19971.21,67281.00
1780414535,b,E,1,190.48,1904.84
1780414643,e,B,1,33593.91,67171.00
1780414655,e,E,1,1002.71,1901.82
1780414675,b,B,0,4565.27,67238.00
1780414675,b,B,0,16495.44,67238.00
1780414675,b,B,0,69749.92,67238.00
1780414675,b,B,0,103368.78,67238.00
1780414679,e,B,1,269136.00,67238.00
1780414685,b,E,0,10703.94,1901.82
1780414685,b,E,0,4188.87,1901.82
1780414775,e,B,1,19966.98,67072.00
1780414775,e,B,1,2000.79,67072.00
1780414789,b,E,0,205.63,1897.87
1780414803,b,E,0,22996.21,1897.87
1780414851,b,E,0,3.59,1901.47
1780414895,e,E,0,14093.68,1901.47
1780414991,e,E,0,39975.38,1904.16
1780415027,e,E,0,44809.03,2343.16
1780415085,a,E,1,8.61,1905.50
1780415145,a,B,0,375.22,67004.00
1780415232,a,E,0,209.77,1907.04
1780415263,b,B,0,825.65,67172.00
1780415323,b,E,0,1433.92,1910.44
1780415327,e,E,0,88972.57,1907.04
1780415327,e,E,1,1910.44,1910.44
1780415328,b,E,1,630.99,1910.44
1780415363,e,E,1,10447.82,1910.44
1780415372,b,E,1,473.69,1910.44
1780415398,b,E,1,329.25,1910.44
1780415399,e,E,1,50.11,1910.44
1780415419,a,B,0,5751.27,67071.00
1780415457,b,E,1,49.61,1907.59
1780415484,b,E,0,1389.81,1906.03
1780415510,b,E,1,722.40,1906.03
1780415519,b,E,0,2400.94,1906.03
1780415527,b,B,0,1632.94,67214.00
1780415561,b,E,1,203.02,1906.00
1780415563,a,E,0,9169.56,1906.00
1780415563,a,B,0,147.69,67115.00
1780415585,b,B,0,716.40,67148.00
1780415605,b,E,1,463.98,1906.00
1780415681,b,E,0,3457.86,1906.92
1780415686,b,E,1,263.82,1906.92
1780415737,b,E,1,1545.42,1906.92
1780415780,b,E,1,1647.97,1906.26
1780415845,b,E,0,2858.76,1907.85
1780415861,b,E,1,1744.69,1907.85
1780415879,e,B,1,1092.81,67092.00
1780415916,b,E,1,1114.87,1907.85
1780415983,b,E,0,2389.30,1910.54
1780415983,b,B,0,367.90,67112.00
1780415988,b,E,1,313.65,1910.54
1780416011,e,E,1,1998.85,1910.54
1780416019,b,E,1,1120.64,1910.54
1780416027,b,E,0,2515.64,1910.54
1780416059,e,E,0,391.33,1910.54
1780416062,b,E,1,955.38,1910.90
1780416071,b,B,0,550.09,67199.00
1780416105,b,E,1,1.31,1910.83
1780416127,b,E,0,2702.76,1910.83
1780416133,b,E,1,641.19,1910.83
1780416143,e,E,1,11181.81,1910.83
1780416143,b,B,0,502.62,67185.00
1780416177,b,E,1,1358.65,1908.23
1780416179,e,E,0,4721.86,2360.93
1780416213,b,E,0,43.80,1908.23
1780416217,b,B,1,2182.50,67194.00
1780416217,b,E,1,699.90,1908.23
1780416247,b,B,0,900.13,67194.00
1780416284,b,E,1,3439.95,1908.23
1780416321,b,E,0,1412.97,1911.61
1780416373,b,E,0,1361.06,1911.61
1780416401,b,B,0,877.26,67151.00
1780416411,b,E,0,672.88,1913.55
1780416455,b,E,1,10504.74,1914.27
1780416497,b,E,1,2856.58,1914.27
1780416514,b,E,0,1600.69,1914.27
1780416539,e,E,0,184.95,1914.27
1780416560,b,E,0,450.03,1915.74
1780416575,e,E,1,451.40,1915.74
1780416593,b,E,0,177.19,1915.74
1780416593,b,B,0,513.76,67343.00
1780416603,b,E,0,17.95,1915.74
1780416649,b,E,0,1696.75,1915.74
1780416658,b,E,0,702.66,1915.74
1780416671,e,B,0,6048.09,67145.00
1780416671,e,E,0,438.67,1915.74
1780416707,e,E,1,2047.21,1918.02
1780416716,b,E,0,86.88,1918.02
1780416745,b,B,0,810.94,67421.00
1780416767,e,E,0,7193.73,1918.02
1780416795,b,B,1,1632.38,67447.00
1780416892,a,E,1,6249.03,1922.60
1780416897,b,E,1,499.74,1922.60
1780416915,b,E,1,2381.49,1922.60
1780416921,b,E,0,1171.34,1928.46
1780416980,b,E,0,647.23,1928.46
1780416995,b,E,1,64.56,1930.03
1780417019,e,E,0,501.41,1930.03
1780417037,b,E,1,70.39,1930.03
1780417037,b,E,0,574.27,1930.03
1780417053,b,B,1,50.86,67796.00
1780417075,b,E,1,1138.21,1929.10
1780417179,b,B,1,925.85,67874.00
1780417233,b,E,1,1430.66,1933.08
1780417238,b,E,0,715.92,1933.08
1780417290,b,E,0,718.23,1935.00
1780417293,b,E,1,63.66,1933.08
1780417309,e,E,1,8068.54,1935.00
1780417343,b,B,1,16.97,67869.00
1780417358,b,E,1,1897.32,1935.00
1780417373,b,E,0,967.80,1935.00
1780417379,b,B,1,3968.17,67869.00
1780417423,b,E,0,426.18,1928.83
1780417437,b,E,1,64.12,1928.83
1780417459,b,E,0,500.44,1928.83
1780417487,e,E,1,1928.83,1928.83
1780417491,b,E,0,2432.82,1928.83
1780417525,b,E,1,1393.33,1928.83
1780417527,b,B,1,5104.89,67805.00
1780417541,b,E,0,251.99,1927.61
1780417583,b,E,0,673.39,1927.61
1780417629,b,E,0,467.52,1926.94
1780417673,b,E,1,68.22,1926.55
1780417691,e,E,1,287.63,1926.55
1780417695,b,E,1,3461.70,1926.55
1780417700,b,E,0,1493.29,1926.55
1780417725,b,E,1,86.93,1926.55
1780417743,b,E,1,75.06,1926.55
1780417766,b,B,0,117.13,67758.00
1780417779,b,E,1,101.53,1926.55
1780417790,b,E,0,848.48,1927.14
1780417811,a,E,0,158.99,1927.14
1780417811,e,E,0,49769.21,1926.55
1780417835,b,E,0,2.97,1927.14
1780417835,b,E,1,106.95,1927.14
1780417851,b,E,1,87.03,1927.14
1780417852,b,E,0,1123.35,1927.14
1780417929,b,E,1,2388.56,1927.40
1780417934,b,E,0,1426.46,1927.40
1780417941,b,E,1,88.95,1927.40
1780417951,b,E,1,24.77,1927.40
1780417958,a,E,0,136.85,1927.40
1780417959,b,E,1,76.86,1927.40
1780417965,b,E,0,414.19,1927.40
1780417979,b,E,1,77.10,1927.40
1780417998,b,E,0,548.79,1927.40
1780418074,b,E,1,1426.58,1926.17
1780418075,e,E,1,4563.11,1926.17
1780418075,e,E,1,1199.21,1926.17
1780418103,b,E,0,955.92,1926.17
1780418141,b,E,1,81.87,1926.17
1780418147,b,E,0,97.11,1926.17
1780418176,b,E,0,373.63,1924.96
1780418193,b,E,1,63.20,1924.96
1780418221,b,E,1,20.01,1924.97
1780418249,b,E,1,64.64,1924.97
1780418252,b,E,1,2650.92,1924.97
1780418257,b,E,0,1484.84,1924.97
1780418293,b,E,1,937.63,1923.24
1780418297,b,E,0,1165.32,1923.24
1780418317,b,E,0,1134.53,1923.24
1780418375,b,E,1,73.79,1923.24
1780418394,b,E,1,2404.68,1923.24
1780418401,a,B,0,1133.37,67545.00
1780418403,b,E,0,268.21,1923.24
1780418409,b,E,1,78.21,1922.06
1780418411,e,E,0,769.30,1923.24
1780418433,b,E,1,132.53,1922.06
1780418436,b,E,1,30.07,1920.38
1780418492,a,E,1,103.91,1922.06
1780418535,b,E,1,65.01,1923.79
1780418555,b,E,0,1303.78,1923.79
1780418565,b,E,1,16.24,1923.79
1780418584,b,E,0,834.21,1923.79
1780418589,b,E,1,82.91,1923.79
1780418639,e,E,0,1386.20,1923.79
1780418649,b,E,1,2562.93,1921.78
1780418659,a,E,0,499.91,1921.78
1780418675,b,E,0,1128.23,1921.78
1780418715,b,E,1,91.40,1921.78
1780418730,b,E,0,594.52,1921.78
1780418759,e,E,1,2.00,1921.78
1780418781,b,E,0,840.27,1922.42
1780418823,b,E,1,69.26,1922.42
1780418823,b,E,0,1.62,1922.92
1780418868,b,E,1,2226.49,1922.92
1780418874,b,E,0,1091.34,1922.92
1780418930,b,E,0,1134.67,1924.08
1780418995,b,E,0,2227.83,1924.08
1780419001,b,E,1,840.66,1924.08
1780419047,e,E,1,5280.78,1925.25
1780419051,b,E,1,1092.24,1925.25
1780419057,b,E,1,87.34,1925.25
1780419100,b,E,1,295.90,1925.25
1780419193,a,E,1,8.86,1923.65
1780419272,b,E,0,2870.74,1920.59
1780419278,b,E,1,1521.19,1920.59
1780419287,e,B,1,368.95,67632.00
1780419316,b,E,1,1349.13,1920.59
1780419335,e,E,0,142.55,1920.59
1780419383,e,E,1,2498.54,1920.59
1780419479,e,B,1,1097.19,67299.00
1780419496,b,E,0,2439.27,1920.50
1780419501,b,B,1,33.75,67472.00
1780419501,b,E,1,868.91,1920.50
1780419525,b,E,1,42.13,1919.78
1780419575,b,E,1,742.33,1919.78
1780419618,b,E,1,785.42,1919.78
1780419623,e,E,0,19192.14,1919.78
1780419683,b,E,0,3195.65,1918.62
1780419688,b,E,1,1597.34,1918.62
1780419723,b,E,1,1597.51,1918.62
1780419779,e,E,0,331.71,1920.62
1780419788,b,E,0,1422.89,1920.62
1780419794,b,E,1,939.09,1920.62
1780419815,e,B,1,6759.55,67351.00
1780419833,b,E,1,193.51,1920.62
1780419882,b,E,1,290.26,1920.62
1780419948,b,E,0,1392.08,1921.70
1780419956,b,E,1,932.69,1921.70
1780420049,b,B,1,3844.45,67446.00
1780420052,b,E,1,211.83,1923.65
1780420082,b,E,1,248.33,1923.65
1780420095,e,E,1,9991.88,1923.65
1780420147,b,E,0,2023.64,1922.23
1780420163,b,E,1,1072.69,1922.23
1780420201,b,E,1,951.08,1922.23
1780420289,b,E,0,1935.69,1919.96
1780420294,b,E,1,835.67,1919.96
1780420335,b,E,0,1179.47,1919.96
1780420354,b,E,1,322.42,1921.32
1780420357,b,E,1,728.49,1921.32
1780420418,b,E,1,473.47,1921.62
1780420449,b,B,1,101.08,67366.00
1780420490,b,E,1,304.93,1921.62
1780420523,e,E,1,5242.63,1921.13
1780420555,b,E,0,2641.02,1921.13
1780420559,b,E,1,1557.89,1921.13
1780420601,b,E,1,7840.97,1921.13
1780420604,b,E,1,1082.64,1921.13
1780420629,b,B,0,29.03,67408.00
1780420631,e,E,1,3.13,1921.21
1780420637,b,E,1,851.63,1921.21
1780420763,e,E,1,3582.65,1921.59
1780420785,b,E,0,2187.72,1921.59
1780420791,b,E,1,1072.05,1921.59
1780420829,b,E,1,502.01,1921.59
1780420881,b,E,1,614.30,1922.52
1780420931,e,E,1,5347.07,1922.52
1780420958,b,E,0,1425.10,1922.77
1780420963,b,E,1,798.22,1922.77
1780420995,b,E,1,382.60,1922.77
1780421036,b,E,1,244.69,1923.50
1780421111,b,E,0,1396.18,1923.50
1780421137,b,E,1,629.14,1925.55
1780421156,b,B,1,65.84,67671.31
1780421203,b,E,1,392.00,1925.55
1780421205,b,E,1,96.31,1925.55
1780421232,b,E,1,376.67,1925.55
1780421297,b,E,0,3009.44,1925.99
1780421302,b,E,1,1049.55,1925.99
1780421342,b,E,1,1399.22,1925.99
1780421375,b,B,1,4257.04,67654.00
1780421385,b,E,1,560.62,1925.61
1780421423,e,E,1,5497.87,1925.61
1780421432,a,B,1,54.95,67482.00
1780421453,b,E,0,2026.93,1925.61
1780421459,e,B,1,69.91,67482.00
1780421469,b,B,1,2392.10,67654.00
1780421489,b,E,1,1216.23,1925.61
1780421523,b,B,1,348.16,67651.00
1780421548,b,E,1,445.64,1925.40
1780421609,b,E,1,365.23,1926.45
1780421617,b,B,1,5250.61,67672.00
1780421639,b,E,1,1022.43,1926.92
1780421657,b,E,0,2719.67,1926.92
1780421672,b,E,0,1427.00,1926.92
1780421675,a,E,0,7688.41,1926.92
1780421679,b,E,1,813.31,1926.92
1780421711,e,E,1,12092.51,1926.92
1780421718,b,E,1,411.12,1926.92
1780421746,b,E,1,202.19,1924.09
1780421812,b,E,0,1991.11,1924.09
1780421818,b,E,1,915.91,1924.09
1780421873,b,E,1,1074.83,1923.89
1780421939,b,E,0,2570.25,1923.89
1780421944,b,E,1,963.88,1923.89
1780421998,b,E,1,1576.52,1924.15
1780422033,b,E,1,29.85,1924.15
1780422099,b,E,0,3456.49,1924.15
1780422105,b,E,1,1762.08,1924.15
1780422143,b,B,1,6116.37,67555.00
1780422144,b,E,1,1099.53,1922.58
1780422167,e,E,1,27685.25,1922.58
1780422204,b,E,1,592.13,1921.77
1780422269,b,E,0,2384.91,1921.13
1780422275,b,E,1,831.18,1921.13
1780422341,b,E,1,1109.26,1921.13
1780422371,b,E,1,444.05,1920.99
1780422383,e,B,1,1378.77,67317.02
1780422507,b,E,0,2867.91,1920.68
1780422513,b,E,1,1261.48,1920.68
1780422548,b,E,1,1606.05,1920.68
1780422655,b,E,1,19294.40,1919.41
1780422703,b,B,1,1954.16,67388.00
1780422735,b,E,0,1421.71,1919.24
1780422739,b,E,1,779.39,1919.24
1780422780,b,E,1,642.17,1919.24
1780422845,b,E,0,2384.84,1919.73
1780422871,b,E,1,1545.64,1920.42
1780422923,b,B,1,0.01,67349.00
1780422923,e,B,1,30596.36,67260.00
1780422926,b,E,1,840.82,1920.42
1780423002,b,E,0,3382.53,1920.03
1780423008,b,E,1,2367.77,1920.03
1780423037,b,E,1,1014.54,1920.03
1780423071,b,B,1,4989.39,67354.00
1780423102,b,E,0,2368.03,1920.24
1780423108,b,E,1,49.86,1920.24
1780423162,b,E,1,2318.29,1920.24
1780423213,b,E,0,1.43,1920.24
1780423260,b,E,0,2636.96,1920.68
1780423265,b,E,1,580.56,1920.68
1780423283,b,E,1,4207.64,1920.68
1780423294,b,E,1,884.19,1920.68
1780423295,e,E,0,86.34,1920.68
1780423309,b,E,0,7.99,1920.68
1780423343,b,E,1,547.19,1920.68
1780423370,b,E,1,625.87,1923.05
1780423395,b,B,1,2271.49,67385.00
1780423436,b,E,0,2870.18,1923.48
1780423442,b,E,1,1807.85,1923.48
1780423481,b,E,1,4657.44,1923.06
1780423494,b,E,1,637.03,1923.06
1780423499,e,E,1,782.14,1923.06
1780423563,b,B,1,1413.23,67439.00
1780423578,b,E,1,424.70,1923.06
1780423593,b,E,0,386.01,1923.06
1780423595,e,B,1,1697.82,67282.00
1780423665,b,E,0,1807.63,1923.24
1780423703,b,E,1,1029.39,1922.44
1780423703,e,E,1,3961.55,2382.09
1780423719,b,B,1,3025.06,67408.00
1780423746,b,E,1,419.59,1922.56
